date,close,volume,open,high,low
msft daily, 1
2016/04/26,51.4400,33513780.0000,52.2600,52.3500,51.0900
2016/04/25,52.1100,33124870.0000,51.7800,52.1300,51.6300
2016/04/22,51.7800,126793100.0000,51.9100,52.4297,50.7700
2016/04/21,55.7800,38182900.0000,55.8000,56.2300,55.4150
2016/04/20,55.5900,36169280.0000,56.2900,56.5000,55.4850
2016/04/19,56.3900,29566220.0000,56.6300,56.7700,55.6800
2016/04/18,56.4600,23758570.0000,55.4900,56.5900,55.2100
2016/04/15,55.6500,28462970.0000,55.3000,55.9200,55.1100
2016/04/14,55.3600,20875260.0000,55.2200,55.5750,55.0700
2016/04/13,55.3500,20813640.0000,55.1200,55.4375,54.8900
2016/04/12,54.6500,24874410.0000,54.3700,54.7800,53.7600
2016/04/11,54.3100,21400400.0000,54.4900,55.1500,54.3000
2016/04/08,54.4200,22159630.0000,54.6700,55.2800,54.3200
2016/04/07,54.4600,19221270.0000,54.8700,54.9100,54.2300
2016/04/06,55.1200,21072150.0000,54.3600,55.2000,54.2100
2016/04/05,54.5600,19261620.0000,55.1900,55.3000,54.4600
2016/04/04,55.4300,18908300.0000,55.4300,55.6600,55.0000
2016/04/01,55.5700,24383590.0000,55.0500,55.6100,54.5700
2016/03/31,55.2300,26353570.0000,54.9500,55.5900,54.8600
2016/03/30,55.0500,22992090.0000,54.9300,55.6400,54.9000
2016/03/29,54.7100,23913950.0000,53.6600,54.8600,53.4500
2016/03/28,53.5400,17018120.0000,54.2100,54.2900,53.3300
2016/03/24,54.2100,18967510.0000,53.8400,54.3300,53.7300
2016/03/23,53.9700,20123800.0000,54.1100,54.2400,53.7400
2016/03/22,54.0700,23105140.0000,53.6100,54.2500,53.4600
2016/03/21,53.8600,23920160.0000,53.2500,53.9298,52.9300
2016/03/18,53.4900,67622520.0000,54.9200,54.9700,53.4450
2016/03/17,54.6600,28193010.0000,54.2100,55.0000,54.0000
2016/03/16,54.3500,31679130.0000,53.4500,54.6000,53.4000
2016/03/15,53.5900,21011480.0000,52.7500,53.5900,52.7400
2016/03/14,53.1700,24079770.0000,52.7100,53.5900,52.6300
2016/03/11,53.0700,32267360.0000,53.0000,53.0700,52.3800
2016/03/10,52.0500,38385600.0000,52.9300,52.9400,51.1600
2016/03/09,52.8400,28238270.0000,51.8900,52.8500,51.8550
2016/03/08,51.6500,33822940.0000,50.8000,52.1300,50.5950
2016/03/07,51.0300,38426220.0000,51.5600,51.8000,50.5800
2016/03/04,52.0300,33033010.0000,52.4000,52.4500,51.7100
2016/03/03,52.3500,24423260.0000,52.9700,52.9700,51.7800
2016/03/02,52.9500,29269240.0000,52.4100,52.9600,52.1550
2016/03/01,52.5800,32999880.0000,50.9700,52.5900,50.9199
2016/02/29,50.8800,31632160.0000,51.3500,51.6500,50.6600
2016/02/26,51.3000,35945290.0000,52.6000,52.6800,51.1000
2016/02/25,52.1000,26906570.0000,51.7300,52.1000,50.6100
2016/02/24,51.3600,32918630.0000,50.6900,51.5000,50.2000
2016/02/23,51.1800,28866480.0000,52.3400,52.3700,50.9800
2016/02/22,52.6500,24992030.0000,52.2800,53.0000,52.2800
2016/02/19,51.8200,33531580.0000,51.9700,52.2800,51.5300
2016/02/18,52.1900,27016950.0000,52.3300,52.9500,52.1000
2016/02/17,52.4200,40779580.0000,51.4900,52.7700,51.4500
2016/02/16,51.0900,36460400.0000,50.9000,51.0900,50.1300
2016/02/12,50.5000,34216160.0000,50.2500,50.6800,49.7500
2016/02/11,49.6900,48855890.0000,48.6800,50.1100,48.5100
2016/02/10,49.7100,38220450.0000,49.8900,50.3900,49.5200
2016/02/09,49.2800,46589450.0000,49.0200,50.2400,48.6700
2016/02/08,49.4100,58393070.0000,49.5500,49.5700,48.1900
2016/02/05,50.1600,61262540.0000,51.9400,52.0000,49.5600
2016/02/04,52.0000,46967100.0000,52.1000,52.8100,51.3700
2016/02/03,52.1600,57526850.0000,53.2500,53.3900,51.2600
2016/02/02,53.0000,55388320.0000,54.1700,54.2600,52.6500
2016/02/01,54.7100,44172930.0000,54.8800,55.0900,54.4950
2016/01/29,55.0900,83559310.0000,54.7300,55.0900,54.0000
2016/01/28,52.0550,61275100.0000,51.8600,52.2100,51.2500
2016/01/27,51.2200,36647310.0000,52.0100,52.2000,51.0201
